date,state,commodity,price_ngn,rainfall_mm,pms_price_ngn,conflict_events,conflict_score_weighted,conflict_fatalities,inflation_rate_pct,exchange_rate_ngn_usd,mpr_pct,import_volume_tonnes,price_lag1,price_lag2,price_lag3,harvest_season,other_commodity_avg_price
2017-01-01,Borno,Rice (imported),1223.3333333333333,0.0,153.3,35.0,159.0,446.0,23.74641819519612,305.202380952381,14.0,2767.58,,,,0,776.4821428571429
2017-02-01,Borno,Rice (imported),1210.0,0.0,153.3,30.0,145.0,207.0,24.21874753225409,305.3125,14.0,2767.58,1223.3333333333333,,,0,744.7333333333333
2017-03-01,Borno,Rice (imported),1240.0,0.0,151.0,31.0,142.0,122.0,24.75359563272472,306.402173913043,14.0,2767.58,1210.0,1223.3333333333333,,0,799.025
2017-04-01,Borno,Rice (imported),1237.3333333333333,0.0,160.5,32.0,148.0,140.0,25.258312437777843,306.052777777778,14.0,2767.58,1240.0,1210.0,1223.3333333333333,0,811.2559523809524
2017-05-01,Borno,Rice (imported),1200.6666666666667,52.4,160.0,19.0,87.0,73.0,25.89868834704662,305.538095238095,14.0,2767.58,1237.3333333333333,1240.0,1210.0,0,780.8095238095239
2017-06-01,Borno,Rice (imported),1180.0,173.1,152.9,12.0,58.0,84.0,26.41529914578551,305.715,14.0,2767.58,1200.6666666666667,1237.3333333333333,1240.0,0,833.0125
2017-07-01,Borno,Rice (imported),1087.5,227.8,160.5,34.0,139.0,245.0,26.81634591620377,305.861904761905,14.0,2767.58,1180.0,1200.6666666666667,1237.3333333333333,0,839.65625
2017-08-01,Borno,Rice (imported),2033.2,236.9,144.5,26.0,112.0,349.0,27.12324710779849,305.667391304348,14.0,2767.58,1087.5,1180.0,1200.6666666666667,0,1437.7083333333333
2017-09-01,Borno,Rice (imported),1107.142857142857,59.2,144.4,35.0,152.0,174.0,27.358187799313903,305.886842105263,14.0,2767.58,2033.2,1087.5,1180.0,0,772.6690476190477
2017-10-01,Borno,Rice (imported),1113.3333333333333,0.0,145.23,38.0,157.0,580.0,27.589403711617138,305.623809523809,14.0,2767.58,1107.142857142857,2033.2,1087.5,1,748.5520833333333
2017-11-01,Borno,Rice (imported),1100.0,0.0,147.0,32.0,150.0,127.0,27.83237432580729,305.904545454545,14.0,2767.58,1113.3333333333333,1107.142857142857,2033.2,1,591.8083333333333
2017-12-01,Borno,Rice (imported),1121.428571428571,0.0,159.44,45.0,212.0,251.0,27.994536682310947,306.313888888889,14.0,2767.58,1100.0,1113.3333333333333,1107.142857142857,1,573.8707142857141
2018-01-01,Borno,Rice (imported),1112.5,0.0,185.48,22.0,103.0,399.0,28.23902306591581,305.777272727273,14.0,4102.36,1121.428571428571,1100.0,1113.3333333333333,0,512.0468253968254
2018-02-01,Borno,Rice (imported),1137.5,0.0,200.29,24.0,102.0,104.0,28.47824070125477,305.895,14.0,4102.36,1112.5,1121.428571428571,1100.0,0,669.5666666666667
2018-03-01,Borno,Rice (imported),1160.0,0.0,169.55,15.0,69.0,71.0,28.73387515514404,305.742857142857,14.0,4102.36,1137.5,1112.5,1121.428571428571,0,653.1533333333333
2018-04-01,Borno,Rice (imported),1135.7142857142858,1.7,160.0,29.0,131.0,155.0,28.99632194058707,305.61,14.0,4102.36,1160.0,1137.5,1112.5,0,654.5273015873016
2018-05-01,Borno,Rice (imported),1100.0,18.8,166.08,29.0,127.0,96.0,29.381495094635017,305.82619047619,14.0,4102.36,1135.7142857142858,1160.0,1137.5,0,733.1416666666667
2018-06-01,Borno,Rice (imported),1201.3333333333333,79.1,162.17,41.0,163.0,207.0,29.84308147668351,305.871052631579,14.0,4102.36,1100.0,1135.7142857142858,1160.0,0,700.2233333333332
2018-07-01,Borno,Rice (imported),1187.5,303.6,155.0,28.0,118.0,225.0,30.2622423087848,305.814285714286,14.0,4102.36,1201.3333333333333,1100.0,1135.7142857142858,0,697.9114285714286
2018-08-01,Borno,Rice (imported),1194.0,298.7,157.0,24.0,107.0,167.0,30.692214415151124,306.057142857143,14.0,4102.36,1187.5,1201.3333333333333,1100.0,0,705.95
2018-09-01,Borno,Rice (imported),1200.0,230.6,147.0,40.0,187.0,174.0,30.99926818896765,306.2725,14.0,4102.36,1194.0,1187.5,1201.3333333333333,0,705.1833333333333
2018-10-01,Borno,Rice (imported),1285.7142857142858,71.8,152.17,28.0,127.0,206.0,31.25257321287032,306.505,14.0,4102.36,1200.0,1194.0,1187.5,1,631.3363095238095
2018-11-01,Borno,Rice (imported),1200.0,0.0,152.92,43.0,192.0,176.0,31.534448987877933,306.711904761905,14.0,4102.36,1285.7142857142858,1200.0,1194.0,1,726.1952380952382
2018-12-01,Borno,Rice (imported),1312.857142857143,0.0,149.5,65.0,296.0,252.0,31.79023263875588,306.921052631579,14.0,4102.36,1200.0,1285.7142857142858,1200.0,1,632.2359126984128
2019-01-01,Borno,Rice (imported),1179.6666666666667,0.0,145.63,39.0,182.0,201.0,32.052769945177914,306.845454545455,13.5,64.0,1312.857142857143,1200.0,1285.7142857142858,0,614.4222222222222
2019-02-01,Borno,Rice (imported),1154.0,0.0,145.89,29.0,129.0,150.0,32.31516990413986,306.768181818182,13.5,64.0,1179.6666666666667,1312.857142857143,1200.0,0,501.51238095238097
2019-03-01,Borno,Rice (imported),1163.6666666666667,0.0,146.27,21.0,102.0,138.0,32.59888232109586,306.923809523809,13.5,64.0,1154.0,1179.6666666666667,1312.857142857143,0,499.6686734693877
2019-04-01,Borno,Rice (imported),1200.0,0.0,146.82,16.0,78.0,176.0,32.96924854970434,306.9625,13.5,64.0,1163.6666666666667,1154.0,1179.6666666666667,0,577.510462962963
2019-05-01,Borno,Rice (imported),1162.0,71.7,144.36,33.0,102.0,143.0,33.43442122506946,306.95,13.5,64.0,1200.0,1163.6666666666667,1154.0,0,681.254761904762
2019-06-01,Borno,Rice (imported),1168.75,49.5,155.68,38.0,181.0,271.0,33.88935285389799,306.947058823529,13.5,64.0,1162.0,1200.0,1163.6666666666667,0,574.438888888889
2019-07-01,Borno,Rice (imported),1195.6666666666667,209.1,154.96,14.0,64.0,188.0,34.314817182907866,306.936956521739,13.5,64.0,1168.75,1162.0,1200.0,0,666.385
2019-08-01,Borno,Rice (imported),1176.6666666666667,409.4,143.13,32.0,145.0,144.0,34.734527002225306,306.9325,13.5,64.0,1195.6666666666667,1168.75,1162.0,0,498.32874149659864
2019-09-01,Borno,Rice (imported),1160.5,119.6,152.31,34.0,157.0,193.0,35.18630444433154,306.919047619048,13.5,64.0,1176.6666666666667,1195.6666666666667,1168.75,0,485.98306122448986
2019-10-01,Borno,Rice (imported),1277.2,130.0,144.75,21.0,82.0,116.0,35.655395771336515,306.963636363636,13.5,64.0,1160.5,1176.6666666666667,1195.6666666666667,1,494.31064625850337
2019-11-01,Borno,Rice (imported),1243.5,0.0,153.24,38.0,160.0,163.0,36.10126523865869,306.9475,13.5,64.0,1277.2,1160.5,1176.6666666666667,1,650.0278571428571
2019-12-01,Borno,Rice (imported),1271.428571428571,0.0,163.17,77.0,352.0,296.0,36.45282994901772,306.95,13.5,64.0,1243.5,1277.2,1160.5,1,645.777619047619
2020-01-01,Borno,Rice (imported),1213.3333333333333,0.0,154.3,60.0,244.0,279.0,36.812397630132914,306.959090909091,11.5,2751.48,1271.428571428571,1243.5,1277.2,0,474.75896825396825
2020-02-01,Borno,Rice (imported),1437.3333333333333,0.0,134.93,59.0,258.0,191.0,37.13155858239642,306.955,11.5,2751.48,1213.3333333333333,1271.428571428571,1243.5,0,496.95952380952383
2020-03-01,Borno,Rice (imported),1536.8,0.0,77.6,28.0,134.0,116.0,37.481102840215385,326.625,11.5,2751.48,1437.3333333333333,1213.3333333333333,1271.428571428571,0,524.116462585034
2020-04-01,Borno,Rice (imported),1541.25,0.0,44.56,42.0,192.0,160.0,37.9233521464319,361.0,11.5,2751.48,1536.8,1437.3333333333333,1213.3333333333333,0,548.0886734693878
2020-05-01,Borno,Rice (imported),1580.8533333333337,38.4,71.22,68.0,308.0,487.0,38.46147827781915,361.0,11.5,2751.48,1541.25,1536.8,1437.3333333333333,0,627.1413492063492
2020-06-01,Borno,Rice (imported),1716.6666666666667,142.1,97.62,81.0,375.0,426.0,39.03218549590661,361.0,11.5,2751.48,1580.8533333333337,1541.25,1536.8,0,596.6609523809524
2020-07-01,Borno,Rice (imported),1577.31,345.8,104.82,71.0,311.0,263.0,39.62735749167914,377.190476190476,11.5,2751.48,1716.6666666666667,1580.8533333333337,1541.25,0,635.0445238095238
2020-08-01,Borno,Rice (imported),1613.6914285714286,448.5,108.46,79.0,340.0,321.0,40.29077058769372,381.0,11.5,2751.48,1577.31,1716.6666666666667,1580.8533333333337,0,689.6569047619047
2020-09-01,Borno,Rice (imported),1672.8,461.5,99.18,57.0,243.0,214.0,41.04844910280459,381.0,11.5,2751.48,1613.6914285714286,1577.31,1716.6666666666667,0,691.009761904762
2020-10-01,Borno,Rice (imported),1406.6671428571428,3.0,97.43,63.0,295.0,352.0,41.85171580887585,381.0,11.5,2751.48,1672.8,1613.6914285714286,1577.31,1,613.4519047619048
2020-11-01,Borno,Rice (imported),1812.666,0.0,103.49,58.0,282.0,313.0,42.70714863016171,381.0,11.5,2751.48,1406.6671428571428,1672.8,1613.6914285714286,1,716.4453915343915
2020-12-01,Borno,Rice (imported),1756.5,0.0,121.19,49.0,233.0,177.0,43.583902425708985,381.0,11.5,2751.48,1812.666,1406.6671428571428,1672.8,1,626.5453571428571
2021-01-01,Borno,Rice (imported),1784.5344444444445,1.8,132.77,85.0,403.0,370.0,44.38346071661714,381.0,11.5,2978.0,1756.5,1812.666,1406.6671428571428,0,651.3161791383219
2021-02-01,Borno,Rice (imported),1785.0,0.2,150.98,55.0,261.0,336.0,45.22095528386746,381.0,11.5,2978.0,1784.5344444444445,1756.5,1812.666,0,682.7934523809524
2021-03-01,Borno,Rice (imported),1873.4166666666667,0.0,158.57,39.0,171.0,405.0,46.08224824651265,381.0,11.5,2978.0,1785.0,1784.5344444444445,1756.5,0,752.5672789115646
2021-04-01,Borno,Rice (imported),1856.75375,0.0,157.11,44.0,208.0,215.0,46.539011778782914,381.0,11.5,2978.0,1873.4166666666667,1785.0,1784.5344444444445,0,779.0881224489796
2021-05-01,Borno,Rice (imported),1768.482857142857,8.6,166.13,28.0,134.0,304.0,47.02966679648189,400.126666666667,11.5,2978.0,1856.75375,1873.4166666666667,1785.0,0,871.9677678571428
2021-06-01,Borno,Rice (imported),1855.0,122.0,177.36,33.0,159.0,153.0,47.55242547867445,410.119047619048,11.5,2978.0,1768.482857142857,1856.75375,1873.4166666666667,0,805.4939285714287
2021-07-01,Borno,Rice (imported),1794.5628571428572,346.4,182.23,47.0,205.0,99.0,47.96168636228288,410.121,11.5,2978.0,1855.0,1768.482857142857,1856.75375,0,872.5920153061224
2021-08-01,Borno,Rice (imported),1925.3333333333333,254.3,171.51,32.0,132.0,168.0,48.47093570933322,410.385454545455,11.5,2978.0,1794.5628571428572,1855.0,1768.482857142857,0,1191.5203999999999
2021-09-01,Borno,Rice (imported),1850.05,328.9,164.0,24.0,102.0,105.0,49.080033489473074,410.795454545455,11.5,2978.0,1925.3333333333333,1794.5628571428572,1855.0,0,941.1394444444444
2021-10-01,Borno,Rice (imported),1665.0325,0.0,165.18,61.0,268.0,330.0,49.52636692676681,411.247368421053,11.5,2978.0,1850.05,1925.3333333333333,1794.5628571428572,1,839.867738095238
2021-11-01,Borno,Rice (imported),1806.7142857142856,0.0,165.18,42.0,145.0,195.0,50.05640833709624,411.738636363636,11.5,2978.0,1665.0325,1850.05,1925.3333333333333,1,922.8718253968254
2021-12-01,Borno,Rice (imported),1704.6666666666667,0.0,165.77,40.0,154.0,253.0,51.1545682688473,414.335714285714,11.5,2978.0,1806.7142857142856,1665.0325,1850.05,1,777.3446598639456
2022-01-01,Borno,Rice (imported),1896.6,0.0,155.82,57.0,221.0,408.0,51.98456582677321,415.96,11.5,2973.0,1704.6666666666667,1806.7142857142856,1665.0325,0,964.0838888888889
2022-02-01,Borno,Rice (imported),1628.75,0.0,170.0,37.0,159.0,103.0,52.95831709947901,416.95,11.5,2973.0,1896.6,1704.6666666666667,1806.7142857142856,0,923.1536111111112
2022-03-01,Borno,Rice (imported),1779.6066666666666,0.5,184.18,30.0,116.0,174.0,54.00984529978175,415.721739130435,11.5,2973.0,1628.75,1896.6,1704.6666666666667,0,989.9420833333334
2022-04-01,Borno,Rice (imported),1883.6142857142856,112.9,165.86,73.0,306.0,310.0,55.088657493351896,415.526315789474,13.0,2973.0,1779.6066666666666,1628.75,1896.6,0,970.2649920634921
2022-05-01,Borno,Rice (imported),1939.8116666666665,106.8,167.42,33.0,126.0,150.0,56.19860475604872,415.95,13.0,2973.0,1883.6142857142856,1779.6066666666666,1628.75,0,1014.5644444444443
2022-06-01,Borno,Rice (imported),1633.0,179.1,190.33,46.0,194.0,209.0,57.34963687058611,415.638095238095,13.0,2973.0,1939.8116666666665,1883.6142857142856,1779.6066666666666,0,1062.11625
2022-08-01,Borno,Rice (imported),1224.5,298.0,179.18,30.0,133.0,306.0,59.67781591027701,426.060869565217,15.5,2973.0,1633.0,1939.8116666666665,1883.6142857142856,0,879.8130000000001
2022-09-01,Borno,Rice (imported),1426.87,229.9,184.5,53.0,222.0,182.0,60.53336178695896,435.570454545455,15.5,2973.0,1224.5,1633.0,1939.8116666666665,0,973.29
2022-10-01,Borno,Rice (imported),2055.255,144.5,192.3,56.0,226.0,216.0,61.27575164893462,440.846842105263,16.5,2973.0,1426.87,1224.5,1633.0,1,1054.3225
2022-11-01,Borno,Rice (imported),2585.4,0.0,193.18,49.0,216.0,249.0,62.13274253470877,445.581363636364,16.5,2973.0,2055.255,1426.87,1224.5,1,1215.935
2022-12-01,Borno,Rice (imported),2784.35,0.0,165.75,48.0,220.0,440.0,63.30567891626104,450.7075,16.5,2973.0,2585.4,2055.255,1426.87,1,1276.8349999999998
2023-01-01,Borno,Rice (imported),2178.0,0.0,193.91,33.0,138.0,139.0,64.62497365041287,460.992857142857,18.0,635.4,2784.35,2585.4,2055.255,0,1490.8333333333333
2023-03-01,Borno,Rice (imported),3494.0,0.0,324.55,43.0,179.0,258.0,67.21581223685946,460.97347826087,18.0,635.4,2178.0,2784.35,2585.4,0,1461.0566666666668
2023-04-01,Borno,Rice (imported),3920.0,101.0,289.09,48.0,220.0,186.0,68.6467875380718,460.95625,18.5,635.4,3494.0,2178.0,2784.35,0,1596.6166666666666
2023-05-01,Borno,Rice (imported),3689.0,217.3,248.18,44.0,197.0,217.0,70.1497498508845,462.009523809524,18.5,635.4,3920.0,3494.0,2178.0,0,1558.8533333333332
2023-06-01,Borno,Rice (imported),2744.967,117.9,557.14,42.0,183.0,298.0,71.83104130004189,610.707222222222,18.5,635.4,3689.0,3920.0,3494.0,0,1491.7758194139194
2023-07-01,Borno,Rice (imported),2603.514,46.6,657.27,58.0,239.0,185.0,74.31190727424226,770.316571428571,18.75,635.4,2744.967,3689.0,3920.0,0,1486.9211044733045
2023-08-01,Borno,Rice (imported),2930.3366666666666,274.59000000000003,657.27,65.0,269.0,351.0,77.1858134891157,762.120086956522,18.75,635.4,2603.514,2744.967,3689.0,0,1714.4008228438229
2023-09-01,Borno,Rice (imported),2952.944,230.778,657.37,61.0,273.0,124.0,79.07923102336737,762.01855,18.75,635.4,2930.3366666666666,2603.514,2744.967,0,1729.3384833333334
2023-10-01,Borno,Rice (imported),3093.254166666667,18.097,657.27,58.0,245.0,225.0,80.59122708857258,796.937571428571,18.75,635.4,2952.944,2930.3366666666666,2603.514,1,1758.553147019647
2023-11-01,Borno,Rice (imported),3031.558,0.0,625.75,68.0,316.0,287.0,82.5401543110955,835.396545454545,18.75,635.4,3093.254166666667,2952.944,2930.3366666666666,1,1741.7960698412699
2023-12-01,Borno,Rice (imported),3500.0,0.0,622.71,86.0,372.0,181.0,84.78748797280393,899.065157894737,18.75,635.4,3031.558,3093.254166666667,2952.944,1,2018.75
2024-01-01,Borno,Rice (imported),5220.111818181817,0.0,657.27,81.0,363.0,196.0,87.51079473136222,944.083604545454,24.75,710.92,3500.0,3031.558,3093.254166666667,0,2673.5600782828283
2024-02-01,Borno,Rice (imported),3993.448,0.0,680.22,56.0,221.0,79.0,90.8271509219128,1505.30276190476,24.75,710.92,5220.111818181817,3500.0,3031.558,0,2315.3431833333334
2024-03-01,Borno,Rice (imported),4593.8075,0.0,721.75,60.0,239.0,130.0,94.1119282483822,1511.34305,24.75,710.92,3993.448,5220.111818181817,3500.0,0,2706.3025000000002
2024-04-01,Borno,Rice (imported),4222.22,0.0,743.91,41.0,151.0,296.0,96.4694135358806,1237.05772222222,26.25,710.92,4593.8075,3993.448,5220.111818181817,0,2929.6299999999997
2024-05-01,Borno,Rice (imported),4501.124285714285,0.8999999999999999,800.32,51.0,192.0,111.0,98.67367371799044,1436.06768181818,26.25,710.92,4222.22,4593.8075,3993.448,0,3179.990057142857
2024-06-01,Borno,Rice (imported),5037.206,264.37500000000006,743.91,45.0,181.0,223.0,101.18913950726784,1482.26623529412,26.25,710.92,4501.124285714285,4222.22,4593.8075,0,3379.5560785714288
2024-08-01,Borno,Rice (imported),6000.0,244.195,893.29,57.0,210.0,234.0,106.14797977074876,1587.39436363636,27.25,710.92,5037.206,4501.124285714285,4222.22,0,4085.0
2024-09-01,Borno,Rice (imported),6173.195555555556,241.674,1004.09,47.0,208.0,125.0,108.948517830049,1618.21775,27.25,710.92,6000.0,5037.206,4501.124285714285,0,4020.061853535354
2024-10-01,Borno,Rice (imported),5926.145,27.996,1283.79,22.0,92.0,74.0,112.148908471887,1641.11886363636,27.5,710.92,6173.195555555556,6000.0,5037.206,1,3538.872941666667
2024-11-01,Borno,Rice (imported),6358.422857142857,0.0,1283.79,81.0,309.0,242.0,115.4944429799806,1670.77642857143,27.5,710.92,5926.145,6173.195555555556,6000.0,1,3456.009546642247
2024-12-01,Borno,Rice (imported),5861.655454545455,0.0,1283.79,46.0,183.0,172.0,100.0,1553.729255,27.5,710.92,6358.422857142857,5926.145,6173.195555555556,1,3429.285068931069
2017-01-01,Borno,Rice (local),829.4285714285714,0.0,153.3,35.0,159.0,446.0,23.74641819519612,305.202380952381,14.0,1.0,,,,0,776.4821428571429
2017-02-01,Borno,Rice (local),848.6,0.0,153.3,30.0,145.0,207.0,24.21874753225409,305.3125,14.0,1.0,829.4285714285714,,,0,744.7333333333333
2017-03-01,Borno,Rice (local),853.5,0.0,151.0,31.0,142.0,122.0,24.75359563272472,306.402173913043,14.0,1.0,848.6,829.4285714285714,,0,799.025
2017-04-01,Borno,Rice (local),855.5714285714286,0.0,160.5,32.0,148.0,140.0,25.258312437777843,306.052777777778,14.0,1.0,853.5,848.6,829.4285714285714,0,811.2559523809524
2017-05-01,Borno,Rice (local),837.0,52.4,160.0,19.0,87.0,73.0,25.89868834704662,305.538095238095,14.0,1.0,855.5714285714286,853.5,848.6,0,780.8095238095239
2017-06-01,Borno,Rice (local),858.4,173.1,152.9,12.0,58.0,84.0,26.41529914578551,305.715,14.0,1.0,837.0,855.5714285714286,853.5,0,833.0125
2017-07-01,Borno,Rice (local),861.0,227.8,160.5,34.0,139.0,245.0,26.81634591620377,305.861904761905,14.0,1.0,858.4,837.0,855.5714285714286,0,839.65625
2017-08-01,Borno,Rice (local),1711.8333333333333,236.9,144.5,26.0,112.0,349.0,27.12324710779849,305.667391304348,14.0,1.0,861.0,858.4,837.0,0,1437.7083333333333
2017-09-01,Borno,Rice (local),843.2,59.2,144.4,35.0,152.0,174.0,27.358187799313903,305.886842105263,14.0,1.0,1711.8333333333333,861.0,858.4,0,772.6690476190477
2017-10-01,Borno,Rice (local),728.0,0.0,145.23,38.0,157.0,580.0,27.589403711617138,305.623809523809,14.0,1.0,843.2,1711.8333333333333,861.0,1,748.5520833333333
2017-11-01,Borno,Rice (local),712.0,0.0,147.0,32.0,150.0,127.0,27.83237432580729,305.904545454545,14.0,721.06,728.0,843.2,1711.8333333333333,1,591.8083333333333
2017-12-01,Borno,Rice (local),687.5,0.0,159.44,45.0,212.0,251.0,27.994536682310947,306.313888888889,14.0,721.06,712.0,728.0,843.2,1,573.8707142857141
2018-01-01,Borno,Rice (local),670.4,0.0,185.48,22.0,103.0,399.0,28.23902306591581,305.777272727273,14.0,123.79,687.5,712.0,728.0,0,512.0468253968254
2018-02-01,Borno,Rice (local),811.3333333333334,0.0,200.29,24.0,102.0,104.0,28.47824070125477,305.895,14.0,123.79,670.4,687.5,712.0,0,669.5666666666667
2018-03-01,Borno,Rice (local),732.6,0.0,169.55,15.0,69.0,71.0,28.73387515514404,305.742857142857,14.0,123.79,811.3333333333334,670.4,687.5,0,653.1533333333333
2018-04-01,Borno,Rice (local),732.8333333333334,1.7,160.0,29.0,131.0,155.0,28.99632194058707,305.61,14.0,123.79,732.6,811.3333333333334,670.4,0,654.5273015873016
2018-05-01,Borno,Rice (local),815.0,18.8,166.08,29.0,127.0,96.0,29.381495094635017,305.82619047619,14.0,123.79,732.8333333333334,732.6,811.3333333333334,0,733.1416666666667
2018-06-01,Borno,Rice (local),866.5,79.1,162.17,41.0,163.0,207.0,29.84308147668351,305.871052631579,14.0,123.79,815.0,732.8333333333334,732.6,0,700.2233333333332
2018-07-01,Borno,Rice (local),686.5714285714286,303.6,155.0,28.0,118.0,225.0,30.2622423087848,305.814285714286,14.0,123.79,866.5,815.0,732.8333333333334,0,697.9114285714286
2018-08-01,Borno,Rice (local),715.0,298.7,157.0,24.0,107.0,167.0,30.692214415151124,306.057142857143,14.0,123.79,686.5714285714286,866.5,815.0,0,705.95
2018-09-01,Borno,Rice (local),844.0,230.6,147.0,40.0,187.0,174.0,30.99926818896765,306.2725,14.0,123.79,715.0,686.5714285714286,866.5,0,705.1833333333333
2018-10-01,Borno,Rice (local),879.4285714285714,71.8,152.17,28.0,127.0,206.0,31.25257321287032,306.505,14.0,123.79,844.0,715.0,686.5714285714286,1,631.3363095238095
2018-11-01,Borno,Rice (local),883.8333333333334,0.0,152.92,43.0,192.0,176.0,31.534448987877933,306.711904761905,14.0,123.79,879.4285714285714,844.0,715.0,1,726.1952380952382
2018-12-01,Borno,Rice (local),898.125,0.0,149.5,65.0,296.0,252.0,31.79023263875588,306.921052631579,14.0,123.79,883.8333333333334,879.4285714285714,844.0,1,632.2359126984128
2019-01-01,Borno,Rice (local),894.6666666666666,0.0,145.63,39.0,182.0,201.0,32.052769945177914,306.845454545455,13.5,58.04,898.125,883.8333333333334,879.4285714285714,0,614.4222222222222
2019-02-01,Borno,Rice (local),732.5,0.0,145.89,29.0,129.0,150.0,32.31516990413986,306.768181818182,13.5,58.04,894.6666666666666,898.125,883.8333333333334,0,501.51238095238097
2019-03-01,Borno,Rice (local),730.25,0.0,146.27,21.0,102.0,138.0,32.59888232109586,306.923809523809,13.5,58.04,732.5,894.6666666666666,898.125,0,499.6686734693877
2019-04-01,Borno,Rice (local),734.4444444444445,0.0,146.82,16.0,78.0,176.0,32.96924854970434,306.9625,13.5,58.04,730.25,732.5,894.6666666666666,0,577.510462962963
2019-05-01,Borno,Rice (local),729.8571428571429,71.7,144.36,33.0,102.0,143.0,33.43442122506946,306.95,13.5,58.04,734.4444444444445,730.25,732.5,0,681.254761904762
2019-06-01,Borno,Rice (local),729.0,49.5,155.68,38.0,181.0,271.0,33.88935285389799,306.947058823529,13.5,58.04,729.8571428571429,734.4444444444445,730.25,0,574.438888888889
2019-07-01,Borno,Rice (local),717.1666666666666,209.1,154.96,14.0,64.0,188.0,34.314817182907866,306.936956521739,13.5,58.04,729.0,729.8571428571429,734.4444444444445,0,666.385
2019-08-01,Borno,Rice (local),736.1428571428571,409.4,143.13,32.0,145.0,144.0,34.734527002225306,306.9325,13.5,58.04,717.1666666666666,729.0,729.8571428571429,0,498.32874149659864
2019-09-01,Borno,Rice (local),729.5,119.6,152.31,34.0,157.0,193.0,35.18630444433154,306.919047619048,13.5,58.04,736.1428571428571,717.1666666666666,729.0,0,485.98306122448986
2019-10-01,Borno,Rice (local),760.75,130.0,144.75,21.0,82.0,116.0,35.655395771336515,306.963636363636,13.5,58.04,729.5,736.1428571428571,717.1666666666666,1,494.31064625850337
2019-11-01,Borno,Rice (local),759.625,0.0,153.24,38.0,160.0,163.0,36.10126523865869,306.9475,13.5,58.04,760.75,729.5,736.1428571428571,1,650.0278571428571
2019-12-01,Borno,Rice (local),765.25,0.0,163.17,77.0,352.0,296.0,36.45282994901772,306.95,13.5,58.04,759.625,760.75,729.5,1,645.777619047619
2020-01-01,Borno,Rice (local),747.25,0.0,154.3,60.0,244.0,279.0,36.812397630132914,306.959090909091,11.5,38.13,765.25,759.625,760.75,0,474.75896825396825
2020-02-01,Borno,Rice (local),857.0,0.0,134.93,59.0,258.0,191.0,37.13155858239642,306.955,11.5,38.13,747.25,765.25,759.625,0,496.95952380952383
2020-03-01,Borno,Rice (local),798.6,0.0,77.6,28.0,134.0,116.0,37.481102840215385,326.625,11.5,38.13,857.0,747.25,765.25,0,524.116462585034
2020-04-01,Borno,Rice (local),826.0757142857143,0.0,44.56,42.0,192.0,160.0,37.9233521464319,361.0,11.5,38.13,798.6,857.0,747.25,0,548.0886734693878
2020-05-01,Borno,Rice (local),929.3333333333334,38.4,71.22,68.0,308.0,487.0,38.46147827781915,361.0,11.5,38.13,826.0757142857143,798.6,857.0,0,627.1413492063492
2020-06-01,Borno,Rice (local),932.6,142.1,97.62,81.0,375.0,426.0,39.03218549590661,361.0,11.5,38.13,929.3333333333334,826.0757142857143,798.6,0,596.6609523809524
2020-07-01,Borno,Rice (local),983.6,345.8,104.82,71.0,311.0,263.0,39.62735749167914,377.190476190476,11.5,38.13,932.6,929.3333333333334,826.0757142857143,0,635.0445238095238
2020-08-01,Borno,Rice (local),992.0,448.5,108.46,79.0,340.0,321.0,40.29077058769372,381.0,11.5,38.13,983.6,932.6,929.3333333333334,0,689.6569047619047
2020-09-01,Borno,Rice (local),988.2857142857144,461.5,99.18,57.0,243.0,214.0,41.04844910280459,381.0,11.5,38.13,992.0,983.6,932.6,0,691.009761904762
2020-10-01,Borno,Rice (local),801.56,3.0,97.43,63.0,295.0,352.0,41.85171580887585,381.0,11.5,38.13,988.2857142857144,992.0,983.6,1,613.4519047619048
2020-11-01,Borno,Rice (local),991.1285714285714,0.0,103.49,58.0,282.0,313.0,42.70714863016171,381.0,11.5,38.13,801.56,988.2857142857144,992.0,1,716.4453915343915
2020-12-01,Borno,Rice (local),1020.685,0.0,121.19,49.0,233.0,177.0,43.583902425708985,381.0,11.5,38.13,991.1285714285714,801.56,988.2857142857144,1,626.5453571428571
2021-01-01,Borno,Rice (local),1036.85125,1.8,132.77,85.0,403.0,370.0,44.38346071661714,381.0,11.5,87.86,1020.685,991.1285714285714,801.56,0,651.3161791383219
2021-02-01,Borno,Rice (local),1051.4375,0.2,150.98,55.0,261.0,336.0,45.22095528386746,381.0,11.5,87.86,1036.85125,1020.685,991.1285714285714,0,682.7934523809524
2021-03-01,Borno,Rice (local),1138.26,0.0,158.57,39.0,171.0,405.0,46.08224824651265,381.0,11.5,87.86,1051.4375,1036.85125,1020.685,0,752.5672789115646
2021-04-01,Borno,Rice (local),1155.21625,0.0,157.11,44.0,208.0,215.0,46.539011778782914,381.0,11.5,87.86,1138.26,1051.4375,1036.85125,0,779.0881224489796
2021-05-01,Borno,Rice (local),1195.46375,8.6,166.13,28.0,134.0,304.0,47.02966679648189,400.126666666667,11.5,87.86,1155.21625,1138.26,1051.4375,0,871.9677678571428
2021-06-01,Borno,Rice (local),1170.88,122.0,177.36,33.0,159.0,153.0,47.55242547867445,410.119047619048,11.5,87.86,1195.46375,1155.21625,1138.26,0,805.4939285714287
